source	target
31413597	13805258
31413660	11413660
31413660	13229602
31413964	11413964
31414068	11414068
31414070	11414070
31414458	11414458
31414458	11414466
31414773	11414773
31414849	11414849
31414861	11414861
31414861	16049266
31414861	16367051
31414861	16482867
31414862	11414862
31415387	14028151
31415387	17941444
31415552	11415552
31415552	14756395
31415646	11415646
31415646	11747364
31415646	11747365
31415646	11747366
31415646	11747367
31415646	11747368
31415646	11747369
31415651	11415651
31415656	11415656
31415660	11415660
31415678	17539835
31415678	18236304
31415990	11415990
31415990	14373535
31416050	11416050
31416072	11416072
31416511	11416511
31416511	12953815
31416518	11416518
31416518	14005623
31416766	15663723
31416766	15699338
31417162	11510390
31417355	11417355
31417990	11417990
31418373	11418373
31418467	11418467
31418467	14791496
31418573	11418573
31419331	11428590
31419331	11613200
31419331	11970219
31419331	14392684
31419331	16120542
31419348	11419348
31419869	18271649
31419871	11419871
31419871	11985312
31419871	16882954
31420490	11420490
31421173	11421173
31421475	11421475
31421475	13102088
31421679	14504783
31421684	11421684
31421685	11421685
31421686	11421686
31421688	11421688
31422987	11422987
31423375	11423375
31423635	11423635
31423712	11423712
31423712	11653457
31423730	11635087
31423894	11423894
31424098	11424098
31424099	11424099
31424419	11424419
31424648	18110159
31424817	11424817
31424824	11424824
31424824	14388299
31424826	11424826
31424900	11424900
31424906	11424906
31424908	11424908
31424908	12152327
31424966	11424966
31425216	11425216
31425218	11425218
31425218	14403640
31425218	14403642
31425218	14403643
31425707	11425707
31426411	11426411
31426429	11426429
31426502	11426502
31426516	11426516
31426516	12507794
31426516	16419291
31426516	16426502
31426516	17487636
31426516	17553620
31426516	17553622
31427107	16128914
31427107	16401601
31427388	11427388
31428101	11428101
31428429	11428429
31428506	11651794
31429731	11429731
31429731	14373528
31429731	14395196
31430046	11430046
31430436	11430436
31430519	14404657
31430519	15546133
31430535	11430535
31430933	13030208
31430933	13297291
31431717	14369828
31431717	16455247
31432214	11432214
31432451	11432451
31432453	11432453
31432455	11432455
31432456	12387583
31432456	12618749
31432457	11432457
31432458	11432458
31432458	18080837
31432458	18080838
31432998	11432998
31433249	11433249
31434031	11434031
31434180	11434180
31434181	11434181
31434181	18138805
31434448	11434448
31434449	11434449
31435263	11435263
31435285	11452237
31435285	12569191
31435660	11435660
31435661	11435661
31435661	12626711
31435661	17670145
31435664	14390387
31435664	15553633
31436845	11436845
31436845	11542510
31436845	11990031
31436845	14368765
31436845	14368766
31436845	14369292
31436845	14374065
31436845	14374066
31436845	14390946
31436845	14390947
31436845	14398423
31436845	14402124
31436845	14406732
31436845	14755076
31436845	14755513
31436845	16493031
31437409	15549894
31437984	13602733
31438473	11516933
31438473	11703313
31438473	11703314
31438473	12603391
31438473	13577848
31438474	18013221
31438478	11438478
31439321	11439321
31439322	11439322
31439322	11439323
31439861	11439861
31439862	11454752
31439862	17608808
31439862	18005204
31439862	18263870
31439862	18263871
31440401	11440401
31440656	11440656
31440918	11440918
31440918	11443347
31441025	11458667
31441025	12112942
31441334	11441334
31441729	12345690
31441729	16880405
31441867	11441867
31442823	11442823
31442823	13398661
31442823	13945776
31443310	17455856
31443326	11443326
31443328	11443328
31443331	11443331
31443332	11443332
31443332	11930067
31443332	12123273
31444283	11444283
31444286	11444286
31444311	11444311
31444544	11444544
31444551	11444551
31444927	11444927
31445331	11445331
31445717	11445717
31445745	11445745
31445745	12620558
31445745	14235229
31446443	11446443
31446675	11446675
31447495	19351350
31447771	11447771
31448173	13363355
31448176	11448176
31448179	11448179
31448302	11448302
31448567	11448567
31449576	11587571
31449707	11449707
31449787	11449787
31451415	11451415
31452177	17241876
31452177	17244137
31452931	15554873
31452978	11452978
31452984	11452984
31452984	12151892
31452984	12760645
31453372	11453372
31453375	11453375
31453375	16129323
31453377	11453377
31453378	11453378
31453380	11453380
31453380	12604311
31453698	11503804
31453698	15313770
31453797	11453797
31453797	13151695
31453944	11453944
31454187	11454187
31454206	12318146
31455827	11455827
31455828	11455828
31455831	11455831
31455831	11508018
31455831	11512403
31455833	11455833
31455834	11455834
31455834	11833583
31455835	11455835
31455836	11455836
31455999	15554063
31455999	17602152
31455999	17882488
31456213	11456213
31457734	11457734
31458071	13992400
31458657	11458657
31458657	13529840
31459036	17239215
31459884	11459884
31460003	11460003
31460003	12979206
31460003	13268659
31460003	18164752
31460004	11460004
31460005	11460005
31460005	11460006
31460005	12986215
31460005	12986216
31460250	11460250
31460381	11460381
31460504	11460504
31460658	11460658
31460987	15432204
31460987	15432628
31461487	11461487
31461892	11461892
31463244	11463244
31463244	14344364
31463503	11463503
31463504	11463504
31463509	11463509
31463660	11463660
31463858	11902971
31463920	11463920
31464712	11464712
31464813	13307633
31464842	17621708
31464952	11464952
31464952	12603282
31465653	18145498
31466074	11466074
31466074	15576243
31466335	11466335
31466774	11466774
31467153	11467153
31467571	11467571
31467851	11467851
31467955	11467955
31468108	11468108
31469144	11469144
31469145	11469145
31469191	11757223
31469289	12475660
31469353	12015761
31469562	11469562
31469568	11469568
31469944	11469944
31470743	11470743
31470751	11470751
31471550	11471550
31471555	11471555
31472075	11479431
31472075	11559066
31472075	11953827
31472075	12788340
31472075	17880054
31472370	11472370
31472554	13951789
31473071	19254496
31473203	11473203
31473207	11473207
31473207	11473208
31473209	11473209
31473209	11752001
31473210	11473210
31473211	11473211
31473211	11473212
31473211	11551351
31473213	11473213
31473323	11473323
31473325	11473325
31473326	11473326
31473326	14370339
31473327	11473327
31473708	11473708
31473708	13393041
31473708	16601473
31474378	11474378
31474379	11474379
31474698	15892797
31474698	17486281
31474823	13644253
31474823	18235708
31474925	11474925
31475819	12207805
31476125	11476125
31476125	17536863
31476125	17543437
31476272	11476272
31476792	11476792
31476792	14412920
31476793	11476793
31476793	12989364
31477967	11477967
31477967	13084576
31478597	11907765
31479229	11993327
31479325	11985549
31479455	16772579
31479455	17226084
31479715	13883472
31480488	11480488
31480488	15576244
31481278	11481278
31482079	11482079
31482081	11482081
31482081	14021310
31482099	11482099
31482099	11749949
31482180	17604372
31482641	11482641
31482904	11482904
31482904	11673162
31482904	12351973
31482904	12536833
31482904	13878005
31482904	13982625
31482913	16165866
31482918	11482918
31482918	11482919
31482918	17175980
31482922	11482922
31483303	11483303
31483310	11483310
31483716	11483716
31484440	11484440
31484697	11484697
31485438	17534110
31485527	11485527
31485528	11485528
31485781	11485781
31487003	11487003
31487003	13563779
31487005	11487005
31487006	11487006
31487009	11487009
31487406	11487406
31487408	11487408
31487471	11487471
31487698	11979736
31487903	11487903
31488759	12458654
31488759	12459084
31488759	12521148
31489998	11489998
31490420	11490420
31490420	12193938
31490790	11490790
31490792	11490792
31490792	11654378
31491065	11491065
31491124	11491124
31491198	13331780
31491205	11491205
31492682	11492682
31492691	11492691
31492693	11492693
31493216	11493216
31493872	11493872
31493875	11493875
31494027	12585230
31494328	11562051
31494573	16591889
31494661	11494661
31495200	11495200
31495875	11495875
31496029	11496029
31496029	12583525
31496031	11496031
31496031	11517959
31496695	11496695
31496846	11496846
31497669	11676319
31497822	11497822
31497822	11758936
31497822	14755036
31497822	17778576
31497822	19772454
31497825	11497825
31497825	12641252
31497830	11497830
31497831	11497831
31498308	11498308
31498711	11498711
31499521	11499521
31499659	17590169
31499659	17907228
31499661	11499661
31500335	11500335
31500335	13154097
31501045	15779783
31501045	17627562
31501045	17939579
31501277	11501277
31501278	11501278
31501586	15231635
31501901	15312313
31502451	11502451
31502721	14453737
31502721	14728599
31503123	11503123
31503124	11503124
31503124	17451985
31504357	11504357
31504359	11504359
31504359	11504360
31505147	11505147
31505289	11505289
31505327	13048244
31505555	11505555
31505561	11505561
31505698	11505698
31505848	11505848
31505957	14083871
31505957	14260467
31505957	14260475
31505957	14352627
31505957	15615332
31505957	17196615
31505959	11505959
31505959	11505960
31505959	11505961
31505959	17713510
31506385	11506385
31506803	11506803
31506825	11506825
31506825	14112889
31506826	11506826
31506960	11506960
31507208	11507208
31507208	13648748
31507208	13649226
31507770	11507770
31508017	11508017
31508019	11508019
31508020	11508020
31508705	14621659
31508705	19007978
31510399	11510399
31510539	11510539
31511185	11511185
31512393	11512393
31512393	11512394
31512393	14753264
31512395	11512395
31512395	14379334
31512397	11512397
31512397	18228604
31512399	11512399
31512930	17574181
31513751	11513751
31514000	11514000
31514291	12973567
31514379	11514379
31514392	11514392
31514402	11514402
31514795	11514795
31515194	11515194
31515426	11701401
31515726	11515726
31516136	11629693
31516149	11516149
31516777	11516777
31516931	11516931
31517170	11517170
31517170	17713794
31517173	11517173
31517177	11517177
31517177	12178616
31517177	14230415
31517231	13096160
31517557	11517557
31517560	11517560
31517950	11517950
31517950	11517952
31517950	11517955
31517953	11517953
31517964	12521592
31518375	11518375
31518518	11518518
31518750	11518750
31518750	12500799
31518752	11518752
31518753	11518753
31518787	11518787
31518787	11518788
31518787	11518789
31518787	11518790
31519303	11519303
31520345	11520345
31520345	12970138
31520762	11520762
31520764	11520764
31520765	11520765
31521140	11521140
31521535	11521535
31521536	11521536
31522084	15447500
31522510	11522510
31522723	11522723
31522725	11522725
31522727	11522727
31523039	11523039
31523527	11523527
31523527	11647630
31523527	12069918
31523527	19018920
31524468	18033810
31524872	11524872
31524879	11524879
31525107	11525107
31525107	13903216
31525107	14262122
31525108	11525108
31525502	11525502
31525502	11822057
31525514	11525514
31525514	16861911
31525515	11525515
31525894	11525894
31525965	14369820
31527106	11527106
31527496	11527496
31527787	11527787
31527791	11527791
31527792	11527792
31529499	11529499
31529499	16953805
31529829	11529829
31531118	11531118
31531926	11531926
31531926	13121670
31531927	11531927
31531927	12292124
31532264	11532264
31532264	17576214
31533892	11651641
31533909	11533909
31535103	11535103
31535602	15786612
31536027	11536027
31536027	11536032
31536027	11958003
31536027	12191888
31536027	12570084
31536027	12570496
31537755	11537755
31537757	11537757
31539274	11539274
31539275	11539275
31539437	11539437
31539972	18140298
31540045	17638320
31540065	11540065
31540873	11540873
31540873	13836486
31540873	14326480
31541010	19271544
31541278	11541278
31541282	11541282
31541285	18221332
31541704	17488060
31541704	17488061
31542098	12654768
31542098	15552369
31542504	11542504
31542511	11542511
31543296	11543296
31543297	11543297
31543299	11543299
31543299	15318508
31543687	11543687
31543692	11543692
31543692	11746947
31543692	11746948
31543696	11543696
31543696	11746505
31543696	11980405
31544099	11544099
31544486	11544486
31544493	11544493
31544498	11544498
31544745	15447506
31545693	11545693
31545694	11545694
31545858	11545858
31546104	11546104
31546235	11546235
31546235	14403054
31546381	11546381
31546412	13698797
31546734	11987678
31546835	11546835
31546835	13154191
31546835	13554991
31547198	17618603
31547305	11547305
31547305	11547306
31547307	11547307
31547309	11547309
31547310	11547310
31547700	11547700
31547700	14792833
31547700	14793259
31547893	18272795
31548043	17576223
31548043	17727251
31548112	11548112
31548927	11548927
31548927	11548928
31548927	13420989
31548931	11548931
31549629	16133106
31549727	11549727
31549729	11549729
31549731	11549731
31550516	11550516
31550516	17880052
31550516	18188928
31550519	11550519
31550519	11748648
31550519	11759805
31550519	11759806
31553516	11553516
31553517	11553517
31554166	11554166
31554166	19224922
31556613	17523472
31558265	11558265
31558265	18024166
31559922	11559922
31560203	11922967
31560333	13147979
31560333	14802606
31560705	16335358
31560705	16336702
31560867	17590173
31560867	17616999
31561500	11561500
31561654	11561654
31561906	11561906
31561907	11561907
31563648	11935922
31563779	11563779
31564276	17387145
31564287	11564287
31564292	11564292
31564886	17574512
31565994	17480870
31566097	11566097
31566464	11566464
31567908	11567908
31567912	11567912
31568332	11568332
31568333	11568333
31568757	11568757
31568757	11742097
31568757	12612983
31568757	13619411
31568757	13898203
31568757	14971314
31568757	17487654
31568757	17561347
31568757	17725062
31569464	12689654
31569464	16814246
31569532	11569532
31569551	11569551
31569564	11569564
31570053	17711015
31571163	11753797
31571163	12549149
31571164	11571164
31571179	11571179
31571598	11571599
31572299	11572299
31572459	11572459
31573694	11573694
31573984	11573984
31574011	15655118
31574241	11574241
31574241	14370353
31574241	14390950
